Processo_ID,Primeiro Resultado,Todos os Resultados,Total Vereditos
08055365920238150001,Acordo,Acordo,1
08137568020228150001,Perdido,Perdido,1
08292080420208150001,Perdido,Perdido,1
08114235820228150001,Perdido,Perdido | Perdido,2
08072612020228150001,Perdido,Perdido,1
08148791620228150001,Perdido,Perdido,1
08306559020218150001,Acordo,Acordo,1
08231276820228150001,Nenhuma Sentença,-,-
08254747420228150001,Extinto,Extinto,1
08283859320218150001,Perdido,Perdido,1
08204673820218150001,Perdido,Perdido | Perdido,2
08190140820218150001,Acordo,Acordo,1
08268336420198150001,Ganho,Ganho,1
08183709420238150001,Outros,Outros,1
08208274120198150001,Outros,Outros,1
08001306220208150001,Ganho,Ganho | Outros,2
08034632220208150001,Ganho,Ganho,1
00060153120188150011,Outros,Outros | Outros,2
08334677120228150001,Ganho,Ganho | Ganho,2
08006744520238150001,Ganho,Ganho | Ganho,2
08006147220238150001,Extinto,Extinto | Extinto,2
08274459420228150001,Outros,Outros | Acordo,2
08043067920238150001,Extinto,Extinto,1
00073567320108150011,Perdido,Perdido | Perdido | Perdido,3
08012227020238150001,Ganho,Ganho,1
08300657920228150001,Ganho,Ganho,1
08004845320218150001,Outros,Outros,1
08299947720228150001,Ganho,Ganho,1
08076267920198150001,Ganho,Ganho,1
08102636120238150001,Nenhuma Sentença,-,-
08174176720228150001,Ganho,Ganho | Ganho,2
08288670720228150001,Ganho,Ganho | Ganho,2
08026887020218150001,Perdido,Perdido,1
08047476520208150001,Extinto,Extinto | Extinto | Extinto,3
08243249220218150001,Outros,Outros | Outros | Outros | Outros,4
08221755520238150001,Extinto,Extinto,1
08321780620228150001,Extinto,Extinto,1
08102405220228150001,Acordo,Acordo,1
08031210620238150001,Ganho,Ganho | Ganho,2
08288662220228150001,Ganho,Ganho | Ganho | Outros | Outros,4
08055711920238150001,Perdido,Perdido,1
08091930920238150001,Extinto,Extinto | Extinto,2
08251915120228150001,Ganho,Ganho | Ganho,2
08228883020238150001,Extinto,Extinto,1
08082571820228150001,Ganho,Ganho | Ganho,2
08252466520238150001,Acordo,Acordo | Acordo,2
08177862720238150001,Perdido,Perdido,1
08033627720238150001,Ganho,Ganho | Ganho,2
08253430220228150001,Ganho,Ganho,1
08041924320238150001,Extinto,Extinto,1
08351873920238150001,Acordo,Acordo,1
08131554020238150001,Perdido,Perdido,1
08237717420238150001,Extinto,Extinto,1
08188151520238150001,Extinto,Extinto,1
08230640920238150001,Extinto,Extinto,1
08041361020238150001,Extinto,Extinto,1
08188723320238150001,Outros,Outros | Ganho | Ganho,3
08023399620238150001,Ganho,Ganho,1
08053824120238150001,Extinto,Extinto,1
08203273320238150001,Extinto,Extinto,1
08070980620238150001,Ganho,Ganho | Ganho,2
08193937520238150001,Ganho,Ganho | Ganho,2
08027386220228150001,Ganho,Ganho | Ganho,2
08299436620228150001,Perdido,Perdido | Perdido,2
08190109720238150001,Ganho,Ganho | Ganho,2
08078013420238150001,Perdido,Perdido,1
08261805720228150001,Ganho,Ganho | Ganho,2
08012962720238150001,Ganho,Ganho,1
08272588620228150001,Nenhuma Sentença,-,-
08266230820228150001,Extinto,Extinto | Extinto,2
08023286720238150001,Perdido,Perdido,1
08042349220238150001,Extinto,Extinto | Extinto,2
08284401020228150001,Perdido,Perdido,1
08023442120238150001,Perdido,Perdido,1
08025149020238150001,Perdido,Perdido,1
08139140420238150001,Perdido,Perdido | Perdido,2
08279577720228150001,Ganho,Ganho,1
08221963120238150001,Extinto,Extinto,1
08170588320238150001,Extinto,Extinto,1
08141834320238150001,Extinto,Extinto | Extinto | Extinto,3
08292741320228150001,Ganho,Ganho,1
08215355220238150001,Extinto,Extinto,1
08040149420238150001,Perdido,Perdido,1
08275065220228150001,Ganho,Ganho | Ganho | Outros,3
08199465920228150001,Perdido,Perdido,1
08322193620238150001,Extinto,Extinto,1
08167548420238150001,Extinto,Extinto | Extinto | Extinto | Extinto,4
08329962120238150001,Extinto,Extinto,1
08090935420238150001,Ganho,Ganho,1
08191390520238150001,Ganho,Ganho | Ganho,2
08258009720238150001,Extinto,Extinto,1
08146132920228150001,Ganho,Ganho | Ganho,2
08087249420228150001,Perdido,Perdido | Perdido | Outros,3
08094477920238150001,Acordo,Acordo,1
08255154120228150001,Outros,Outros,1
08012870220228150001,Perdido,Perdido | Perdido,2
08225007420168150001,Perdido,Perdido | Perdido,2
08360771220228150001,Perdido,Perdido,1
08256043020238150001,Extinto,Extinto,1
08325072320198150001,Acordo,Acordo | Acordo,2
08147233320198150001,Ganho,Ganho | Ganho,2
08087186320178150001,Ganho,Ganho | Ganho,2
08176892720238150001,Acordo,Acordo,1
08060674820238150001,Perdido,Perdido | Perdido,2
08194538220228150001,Ganho,Ganho | Ganho,2
08262117720228150001,Ganho,Ganho | Ganho,2
08066630320218150001,Ganho,Ganho | Ganho,2
08164468220228150001,Ganho,Ganho | Ganho,2
08042869320208150001,Perdido,Perdido | Perdido,2
08065842420218150001,Ganho,Ganho | Ganho | Outros | Outros,4
08065790220218150001,Ganho,Ganho,1
08006536920238150001,Outros,Outros,1
08175576720238150001,Acordo,Acordo,1
08200263320168150001,Perdido,Perdido | Perdido,2
08002301720208150001,Ganho,Ganho,1
08065929820218150001,Ganho,Ganho,1
08173818820238150001,Extinto,Extinto,1
08008439520248150001,Acordo,Acordo,1
08142414620238150001,Nenhuma Sentença,-,-
08159099120198150001,Acordo,Acordo,1
08091810520178150001,Nenhuma Sentença,-,-
08000536820228150911,Perdido,Perdido,1
08257879820238150001,Outros,Outros,1
08084881120238150001,Outros,Outros,1
08185842220228150001,Perdido,Perdido,1
08074288120158150001,Extinto,Extinto | Extinto,2
08167768920168150001,Ganho,Ganho,1
08154490220228150001,Outros,Outros,1
08059023520228150001,Nenhuma Sentença,-,-
08267929220228150001,Outros,Outros,1
08205119620178150001,Perdido,Perdido | Perdido | Perdido,3
08224910520228150001,Acordo,Acordo,1
08281699820228150001,Outros,Outros,1
08278252020228150001,Outros,Outros,1
08290160820198150001,Ganho,Ganho | Outros,2
08111158520238150001,Acordo,Acordo,1
08013300220238150001,Outros,Outros,1
08197326820228150001,Acordo,Acordo | Acordo,2
08031358720238150001,Acordo,Acordo,1
08253058720228150001,Extinto,Extinto,1
08116857120238150001,Acordo,Acordo,1
00059391720128150011,Nenhuma Sentença,-,-
08005568420148150001,Perdido,Perdido | Perdido,2
08242500420228150001,Extinto,Extinto | Extinto,2
08022819320238150001,Outros,Outros,1
08023552120218150001,Ganho,Ganho | Ganho,2
08355202520228150001,Extinto,Extinto,1
08024461420218150001,Ganho,Ganho,1
08081980620178150001,Nenhuma Sentença,-,-
08094053020238150001,Acordo,Acordo,1
08259057920208150001,Ganho,Ganho | Ganho,2
08161549720228150001,Outros,Outros | Outros,2
08081718120218150001,Ganho,Ganho,1
08297808620228150001,Acordo,Acordo | Acordo,2
08177713420188150001,Acordo,Acordo | Acordo,2
08004227620228150001,Ganho,Ganho,1
08189762520238150001,Acordo,Acordo,1
08229227320218150001,Ganho,Ganho,1
08032825020228150001,Outros,Outros | Outros,2
08254686720228150001,Acordo,Acordo,1
08141895020238150001,Outros,Outros,1
08140449120238150001,Acordo,Acordo,1
08004349020228150001,Perdido,Perdido | Perdido,2
08156757020238150001,Acordo,Acordo,1
08143150320238150001,Outros,Outros,1
08301478120208150001,Acordo,Acordo,1
00005078020138150011,Ganho,Ganho,1
08167513720208150001,Ganho,Ganho,1
08061471220238150001,Acordo,Acordo,1
08145835720238150001,Outros,Outros,1
08169470220238150001,Outros,Outros,1
08085011020238150001,Outros,Outros,1
08316194920228150001,Acordo,Acordo | Acordo,2
08229206920228150001,Acordo,Acordo,1
08080222220208150001,Extinto,Extinto,1
08072777620198150001,Outros,Outros,1
08256196720218150001,Perdido,Perdido,1
08136626920218150001,Perdido,Perdido,1
08110093120208150001,Perdido,Perdido,1
08203196620178150001,Outros,Outros | Outros,2
08099673920238150001,Acordo,Acordo,1
08025447220168150001,Ganho,Ganho | Ganho | Ganho | Ganho,4
08056641620228150001,Nenhuma Sentença,-,-
08049733620218150001,Acordo,Acordo | Acordo,2
08013489120218150001,Perdido,Perdido | Perdido,2
08059751220198150001,Perdido,Perdido,1
08305360320198150001,Ganho,Ganho,1
08010268120158150001,Ganho,Ganho | Outros,2
08080155920228150001,Ganho,Ganho,1
08065588920228150001,Ganho,Ganho,1
08200563420178150001,Ganho,Ganho | Ganho,2
08214443020218150001,Outros,Outros | Outros,2
08112324720218150001,Ganho,Ganho,1
08205034620228150001,Ganho,Ganho | Ganho | Acordo,3
08310340220198150001,Perdido,Perdido | Perdido,2
08009718620228150001,Perdido,Perdido | Perdido,2
08174832320178150001,Ganho,Ganho | Ganho,2
08021624020208150001,Ganho,Ganho,1
08106420220238150001,Outros,Outros,1
08138742220238150001,Outros,Outros,1
08051173920238150001,Acordo,Acordo | Acordo,2
08135503220238150001,Outros,Outros,1
00020064120098150011,Nenhuma Sentença,-,-
08187638720218150001,Outros,Outros,1
08228900520208150001,Extinto,Extinto,1
08088479720198150001,Perdido,Perdido | Perdido,2
08007862420178150001,Extinto,Extinto,1
08057582720238150001,Outros,Outros,1
08126781720238150001,Outros,Outros,1
08092858420238150001,Outros,Outros,1
08064993820218150001,Acordo,Acordo,1
08017868320228150001,Extinto,Extinto,1
08091654120238150001,Outros,Outros,1
08068304920238150001,Outros,Outros,1
08105246020228150001,Outros,Outros | Outros,2
08172404020218150001,Outros,Outros,1
08081325520198150001,Extinto,Extinto,1
08285313720218150001,Outros,Outros,1
08112994120238150001,Outros,Outros | Outros,2
08128473820228150001,Acordo,Acordo | Acordo,2
08099146320208150001,Perdido,Perdido,1
08057565720238150001,Acordo,Acordo,1
08059676920188150001,Perdido,Perdido,1
08044716320228150001,Perdido,Perdido | Perdido,2
08137183420238150001,Outros,Outros,1
08330141320218150001,Perdido,Perdido | Perdido,2
08322847020198150001,Perdido,Perdido,1
08283356720218150001,Perdido,Perdido,1
08033702520218150001,Perdido,Perdido | Perdido,2
08016014520228150001,Outros,Outros,1
08026704920218150001,Perdido,Perdido,1
08196212120218150001,Acordo,Acordo | Acordo,2
08146921320198150001,Extinto,Extinto | Acordo,2
08006388120158150001,Ganho,Ganho,1
08080618220218150001,Perdido,Perdido,1
08210173320218150001,Perdido,Perdido,1
08032302020238150001,Acordo,Acordo,1
08176944920238150001,Outros,Outros,1
08156283320228150001,Perdido,Perdido | Perdido,2
08352515420208150001,Extinto,Extinto,1
08361889320228150001,Acordo,Acordo,1
08180946320238150001,Outros,Outros,1
08011285920228150001,Outros,Outros | Outros,2
08110765920218150001,Nenhuma Sentença,-,-
08181162420238150001,Outros,Outros,1
08096311120188150001,Nenhuma Sentença,-,-
08181189120238150001,Extinto,Extinto,1
08248396420208150001,Ganho,Ganho | Outros,2
00037878419988150011,Ganho,Ganho | Ganho,2
08096166620238150001,Extinto,Extinto,1
00000461120138150011,Nenhuma Sentença,-,-
08058370620238150001,Extinto,Extinto,1
08261935620228150001,Ganho,Ganho | Ganho,2
08069211320218150001,Outros,Outros | Outros,2
08193761020218150001,Ganho,Ganho | Ganho,2
08071717520238150001,Outros,Outros,1
08037761720198150001,Perdido,Perdido | Perdido | Perdido,3
08094319620218150001,Perdido,Perdido,1
08216004720238150001,Acordo,Acordo,1
08175094520228150001,Perdido,Perdido,1
08047712520228150001,Outros,Outros,1
08019461120228150001,Perdido,Perdido,1
08280195420218150001,Ganho,Ganho | Ganho,2
08323143720218150001,Perdido,Perdido,1
08290873920218150001,Outros,Outros | Outros,2
08297920320228150001,Nenhuma Sentença,-,-
08164360420238150001,Extinto,Extinto,1
08163174320238150001,Extinto,Extinto,1
08116891120238150001,Outros,Outros,1
08284849720208150001,Perdido,Perdido,1
08289580520198150001,Acordo,Acordo | Acordo,2
08330038120218150001,Perdido,Perdido,1
08092303620238150001,Outros,Outros,1
08299586920218150001,Acordo,Acordo,1
08147201020218150001,Outros,Outros,1
08328192820218150001,Perdido,Perdido | Perdido,2
08289551620208150001,Extinto,Extinto,1
08137776120198150001,Ganho,Ganho,1
08090797020238150001,Outros,Outros,1
08167790520208150001,Acordo,Acordo,1
08331764220208150001,Outros,Outros | Outros,2
08175897220238150001,Perdido,Perdido,1
08172926520238150001,Outros,Outros,1
08085992920228150001,Ganho,Ganho,1
08287536820228150001,Outros,Outros,1
08245754220238150001,Outros,Outros,1
08176079320238150001,Outros,Outros,1
08290472820198150001,Ganho,Ganho | Ganho | Outros | Outros,4
08305983820228150001,Outros,Outros,1
08096088920238150001,Acordo,Acordo,1
08220802520238150001,Acordo,Acordo,1
08228046320228150001,Perdido,Perdido,1
08028223420208150001,Ganho,Ganho | Ganho,2
08015417220228150001,Acordo,Acordo | Acordo,2
08097292520208150001,Ganho,Ganho,1
08048394320208150001,Ganho,Ganho | Ganho,2
08050371220228150001,Perdido,Perdido | Extinto | Extinto | Ganho | Ganho,5
08228277220238150001,Outros,Outros,1
08318929120238150001,Acordo,Acordo,1
08236663420228150001,Ganho,Ganho | Acordo,2
08257922320238150001,Acordo,Acordo,1
08078629420208150001,Ganho,Ganho | Outros,2
08161401620228150001,Ganho,Ganho | Ganho,2
08122970920238150001,Acordo,Acordo,1
08351028720228150001,Outros,Outros | Outros,2
08187952420238150001,Outros,Outros,1
08121810320238150001,Outros,Outros,1
08183602120218150001,Ganho,Ganho,1
08340380820238150001,Acordo,Acordo,1
08187139020238150001,Outros,Outros,1
08023988420238150001,Nenhuma Sentença,-,-
08089471320238150001,Outros,Outros | Extinto,2
08184428620208150001,Outros,Outros,1
08229819520208150001,Nenhuma Sentença,-,-
08186855920228150001,Acordo,Acordo | Acordo,2
08204203520198150001,Perdido,Perdido,1
08120607220238150001,Outros,Outros,1
08049358720228150001,Perdido,Perdido | Perdido,2
08205624420168150001,Extinto,Extinto,1
08206608220238150001,Outros,Outros,1
08300853620238150001,Acordo,Acordo,1
08195236520238150001,Outros,Outros,1
08080511420168150001,Outros,Outros,1
08240470820238150001,Outros,Outros | Outros,2
08301102020218150001,Perdido,Perdido | Perdido,2
08017971520228150001,Nenhuma Sentença,-,-
08191610520198150001,Outros,Outros | Acordo,2
08242882120198150001,Ganho,Ganho,1
08247113920238150001,Extinto,Extinto | Extinto,2
08257264320238150001,Acordo,Acordo,1
08102896420208150001,Perdido,Perdido,1
08012729620238150001,Ganho,Ganho | Ganho,2
08066367520238150251,Extinto,Extinto,1
08265737920228150001,Acordo,Acordo,1
08167496220238150001,Outros,Outros,1
08036644320228150001,Perdido,Perdido | Outros | Outros,3
08211893820228150001,Perdido,Perdido,1
08192615220228150001,Outros,Outros | Outros,2
08278847120238150001,Acordo,Acordo | Acordo,2
08155628720218150001,Acordo,Acordo | Acordo,2
08181737620228150001,Perdido,Perdido,1
08197159520238150001,Acordo,Acordo,1
08148563620238150001,Acordo,Acordo,1
08037716320178150001,Ganho,Ganho | Ganho | Acordo,3
08200741620218150001,Ganho,Ganho | Outros,2
08053070720208150001,Extinto,Extinto,1
08275019320238150001,Outros,Outros,1
08197482220228150001,Acordo,Acordo,1
08276684720228150001,Perdido,Perdido,1
08275105520238150001,Outros,Outros,1
08101915020188150001,Ganho,Ganho,1
08210031520228150001,Perdido,Perdido,1
08158531920238150001,Acordo,Acordo,1
08287022320238150001,Acordo,Acordo,1
08174367320228150001,Ganho,Ganho | Ganho,2
08296032520228150001,Acordo,Acordo,1
08174437020198150001,Acordo,Acordo | Acordo,2
08029230320228150001,Ganho,Ganho,1
08273356120238150001,Acordo,Acordo,1
08189376220228150001,Outros,Outros,1
08098530320238150001,Acordo,Acordo,1
08325943720238150001,Outros,Outros,1
08029196320228150001,Ganho,Ganho | Ganho | Outros | Outros,4
08200294620208150001,Ganho,Ganho,1
08326391220218150001,Perdido,Perdido | Perdido,2
08192092220238150001,Acordo,Acordo,1
08005653120238150001,Outros,Outros,1
08267423220238150001,Acordo,Acordo,1
08026593020158150001,Outros,Outros | Outros | Outros | Outros,4
08059608220158150001,Ganho,Ganho | Outros,2
08226691720238150001,Acordo,Acordo,1
08259334220238150001,Acordo,Acordo | Acordo,2
08094641820238150001,Outros,Outros,1
08206495320238150001,Outros,Outros | Outros,2
08307118920228150001,Outros,Outros,1
08145957620208150001,Ganho,Ganho | Ganho | Outros | Outros,4
08321933820238150001,Acordo,Acordo | Acordo,2
08025824020238150001,Outros,Outros | Outros,2
08353562620238150001,Acordo,Acordo | Acordo,2
08108667120228150001,Perdido,Perdido | Perdido,2
08021242320238150001,Perdido,Perdido | Perdido,2
08311628020238150001,Perdido,Perdido | Perdido,2
08114927020238152001,Extinto,Extinto,1
08304399520228150001,Perdido,Perdido,1
08349405820238150001,Acordo,Acordo | Acordo,2
08286214520218150001,Outros,Outros | Outros,2
08273529720238150001,Extinto,Extinto | Extinto,2
08300922820238150001,Extinto,Extinto | Extinto,2
08334901720228150001,Ganho,Ganho | Ganho,2
08304263320218150001,Nenhuma Sentença,-,-
08277010320238150001,Ganho,Ganho | Ganho,2
08209434220228150001,Perdido,Perdido,1
08169127620228150001,Extinto,Extinto | Extinto,2
08420760920238150001,Extinto,Extinto | Extinto,2
08106398120228150001,Perdido,Perdido | Perdido,2
08197141320238150001,Perdido,Perdido | Perdido,2
08260832320238150001,Ganho,Ganho | Ganho,2
08079226220238150001,Nenhuma Sentença,-,-
08222381720228150001,Ganho,Ganho | Ganho,2
08322168120238150001,Nenhuma Sentença,-,-
08287325820238150001,Acordo,Acordo | Acordo,2
08271038320228150001,Perdido,Perdido | Perdido,2
08315906220238150001,Acordo,Acordo | Acordo,2
08155906020188150001,Outros,Outros | Outros,2
08338025620238150001,Extinto,Extinto | Extinto,2
08159398720238150001,Acordo,Acordo | Acordo,2
08000840520228150001,Perdido,Perdido,1
08180366020238150001,Acordo,Acordo | Acordo,2
08223747720238150001,Perdido,Perdido | Perdido,2
08177213220238150001,Perdido,Perdido | Perdido,2
08170865120238150001,Acordo,Acordo | Acordo,2
08083054020238150001,Perdido,Perdido | Perdido,2
08023482920218150001,Acordo,Acordo | Acordo,2
08150832620238150001,Nenhuma Sentença,-,-
08303122620238150001,Ganho,Ganho | Ganho,2
08146043320238150001,Nenhuma Sentença,-,-
08107754420238150001,Extinto,Extinto | Extinto,2
08282458820238150001,Acordo,Acordo | Acordo | Acordo,3
08397732220238150001,Nenhuma Sentença,-,-
08025390620238150001,Perdido,Perdido | Perdido,2
08172570820238150001,Extinto,Extinto | Extinto,2
08248100920238150001,Nenhuma Sentença,-,-
08386031520238150001,Acordo,Acordo | Acordo,2
08255324320238150001,Outros,Outros | Outros,2
08017541020248150001,Nenhuma Sentença,-,-
08092225920238150001,Extinto,Extinto | Extinto,2
08275486720238150001,Acordo,Acordo | Acordo,2
08150209820238150001,Acordo,Acordo | Acordo,2
08040894620178150001,Outros,Outros,1
08099621720238150001,Nenhuma Sentença,-,-
08097121820228150001,Acordo,Acordo | Acordo,2
08207782920218150001,Outros,Outros,1
08307623720218150001,Extinto,Extinto,1
08051038920228150001,Perdido,Perdido,1
08207722220218150001,Outros,Outros | Acordo | Acordo,3
08207661520218150001,Outros,Outros | Acordo | Acordo,3
08152290420228150001,Acordo,Acordo | Acordo,2
08326348720218150001,Extinto,Extinto,1
08063760620228150001,Perdido,Perdido | Perdido,2
08306823920228150001,Acordo,Acordo | Acordo,2
08269159020228150001,Extinto,Extinto | Extinto,2
08281985120228150001,Perdido,Perdido,1
08253586820228150001,Outros,Outros,1
08326353820228150001,Acordo,Acordo,1
08190042720228150001,Perdido,Perdido,1
08244232820228150001,Perdido,Perdido,1
08040841420238150001,Acordo,Acordo | Acordo,2
08204705620228150001,Extinto,Extinto | Extinto,2
08277759120228150001,Nenhuma Sentença,-,-
08308122920228150001,Acordo,Acordo | Acordo,2
08325436020228150001,Acordo,Acordo | Acordo | Acordo,3
08264464420228150001,Acordo,Acordo | Acordo,2
08040001320238150001,Acordo,Acordo | Acordo,2
08025538720238150001,Nenhuma Sentença,-,-
08168729420228150001,Acordo,Acordo | Acordo,2
08023936220238150001,Extinto,Extinto | Extinto,2
08273852420228150001,Acordo,Acordo | Acordo,2
08052118420238150001,Acordo,Acordo | Acordo,2
08029297320238150001,Outros,Outros | Outros,2
08126510520218150001,Perdido,Perdido | Perdido,2
08273255120228150001,Perdido,Perdido | Perdido,2
08012503820238150001,Acordo,Acordo | Acordo,2
08060553420238150001,Acordo,Acordo | Acordo,2
08005474420228150001,Extinto,Extinto,1
08010693720238150001,Acordo,Acordo | Acordo,2
08019978520238150001,Outros,Outros | Outros,2
08201986220228150001,Perdido,Perdido | Perdido,2
08112823920228150001,Perdido,Perdido | Perdido,2
00475978420138150011,Nenhuma Sentença,-,-
08240811720228150001,Extinto,Extinto | Extinto,2
08249767520228150001,Extinto,Extinto | Extinto,2
08245567020228150001,Outros,Outros,1
08251179420228150001,Acordo,Acordo | Acordo | Acordo,3
08086466620238150001,Acordo,Acordo | Acordo,2
08072583120238150001,Extinto,Extinto,1
08063593320238150001,Acordo,Acordo | Acordo,2
08275368720228150001,Perdido,Perdido | Perdido,2
08146493720238150001,Acordo,Acordo | Acordo,2
08105684520238150001,Acordo,Acordo | Acordo,2
08338297320228150001,Acordo,Acordo | Acordo,2
08055634220238150001,Extinto,Extinto | Extinto,2
08082993320238150001,Outros,Outros | Outros,2
08120531720228150001,Outros,Outros | Outros,2
08027862120228150001,Acordo,Acordo | Acordo,2
08285781120218150001,Acordo,Acordo | Acordo,2
08127491920238150001,Acordo,Acordo | Acordo,2
08305239620228150001,Acordo,Acordo | Acordo,2
08026846220238150001,Acordo,Acordo | Acordo,2
08001634720238150001,Acordo,Acordo | Acordo,2
08274476420228150001,Ganho,Ganho,1
08283279020218150001,Acordo,Acordo | Acordo,2
08142674420238150001,Acordo,Acordo | Acordo,2
08296035920218150001,Acordo,Acordo | Acordo,2
08267089120228150001,Extinto,Extinto | Extinto,2
08051399720238150001,Extinto,Extinto | Extinto,2
08009264820238150001,Perdido,Perdido | Perdido,2
08291356120228150001,Extinto,Extinto,1
08250018820228150001,Acordo,Acordo | Acordo,2
08163702420238150001,Perdido,Perdido | Perdido,2
08099457820238150001,Acordo,Acordo | Acordo,2
08196215020238150001,Acordo,Acordo | Acordo,2
08168425920228150001,Perdido,Perdido | Perdido,2
08193755420238150001,Acordo,Acordo | Acordo,2
08232815220238150001,Acordo,Acordo | Acordo,2
08206962720238150001,Acordo,Acordo | Acordo,2
08047069320238150001,Perdido,Perdido | Perdido,2
08074523120238150001,Acordo,Acordo | Acordo,2
08079497920228150001,Outros,Outros | Outros,2
08158015720228150001,Perdido,Perdido,1
08083608820238150001,Acordo,Acordo | Acordo,2
08025723020228150001,Outros,Outros | Outros,2
08131037820228150001,Acordo,Acordo | Acordo,2
08106317020238150001,Extinto,Extinto | Extinto,2
08320805520218150001,Acordo,Acordo | Acordo,2
08123571620228150001,Perdido,Perdido | Perdido,2
08186864420228150001,Outros,Outros,1
08156104620218150001,Extinto,Extinto | Extinto | Extinto,3
08252321820228150001,Outros,Outros | Outros,2
08256107120228150001,Acordo,Acordo | Acordo,2
08288422820218150001,Extinto,Extinto | Extinto,2
08186130920218150001,Perdido,Perdido,1
08201650920218150001,Outros,Outros | Outros,2
08207730720218150001,Outros,Outros,1
08086131320228150001,Outros,Outros | Outros,2
08142593820218150001,Outros,Outros | Outros,2
08106553520228150001,Extinto,Extinto | Extinto,2
08268491320228150001,Acordo,Acordo | Acordo,2
08207627520218150001,Outros,Outros | Acordo | Acordo | Acordo,4
08037683520228150001,Nenhuma Sentença,-,-
08104842520158150001,Perdido,Perdido | Perdido,2
08054851920218150001,Perdido,Perdido | Outros,2
08045772520228150001,Outros,Outros,1
08178972120178150001,Perdido,Perdido | Perdido,2
08050447720178150001,Perdido,Perdido | Perdido,2
08204212520168150001,Ganho,Ganho,1
08267472520218150001,Perdido,Perdido | Perdido,2
08049355320238150001,Perdido,Perdido | Perdido,2
08264326520198150001,Ganho,Ganho | Ganho,2
08304211120218150001,Perdido,Perdido,1
08220436620218150001,Perdido,Perdido | Perdido,2
08066547020238150001,Perdido,Perdido | Perdido,2
08159436120228150001,Extinto,Extinto | Extinto,2
08125318820238150001,Perdido,Perdido | Perdido,2
08035662420238150001,Perdido,Perdido | Perdido,2
08113558820238152001,Extinto,Extinto | Extinto,2
08238984620228150001,Perdido,Perdido | Perdido,2
08075865820238150001,Extinto,Extinto | Extinto,2
08295602520218150001,Acordo,Acordo | Acordo,2
08005491420228150001,Extinto,Extinto,1
08036961420238150001,Extinto,Extinto | Extinto,2
08225101120228150001,Perdido,Perdido | Perdido,2
08199170920228150001,Ganho,Ganho | Ganho,2
08267998420228150001,Extinto,Extinto,1
08276347220228150001,Extinto,Extinto | Extinto,2
08239646020218150001,Perdido,Perdido | Perdido,2
08117749420238150001,Extinto,Extinto | Extinto,2
08111013820228150001,Perdido,Perdido | Perdido,2
08223525320228150001,Perdido,Perdido | Perdido,2
08032172120238150001,Perdido,Perdido | Perdido | Perdido,3
08355538320208150001,Extinto,Extinto,1
08292181420218150001,Acordo,Acordo | Acordo,2
08157253320228150001,Perdido,Perdido | Perdido,2
08085915220228150001,Perdido,Perdido | Perdido,2
08356744320228150001,Extinto,Extinto | Extinto,2
08355401620228150001,Extinto,Extinto | Extinto,2
08198611520188150001,Perdido,Perdido | Perdido,2
08001228020238150001,Ganho,Ganho | Ganho,2
08184436620238150001,Acordo,Acordo | Acordo,2
08350266320228150001,Extinto,Extinto | Extinto,2
08350948120208150001,Perdido,Perdido | Perdido,2
08097777620238150001,Nenhuma Sentença,-,-
08042556820238150001,Perdido,Perdido | Perdido,2
08002656920238150001,Acordo,Acordo | Acordo,2
08079518320218150001,Ganho,Ganho | Ganho,2
08207101120238150001,Acordo,Acordo | Acordo,2
08112612920238150001,Nenhuma Sentença,-,-
08005556520158150001,Nenhuma Sentença,-,-
08043128620238150001,Perdido,Perdido | Perdido,2
08235578320238150001,Perdido,Perdido | Perdido,2
08249091320228150001,Acordo,Acordo | Acordo,2
08261112520228150001,Nenhuma Sentença,-,-
08278088120228150001,Perdido,Perdido | Perdido,2
08119126120238150001,Perdido,Perdido | Perdido,2
08056639420238150001,Acordo,Acordo | Acordo,2
08116631320238150001,Nenhuma Sentença,-,-
08133433320238150001,Extinto,Extinto | Extinto | Extinto,3
08041335520238150001,Ganho,Ganho | Ganho,2
08160844620238150001,Extinto,Extinto,1
08119897020238150001,Acordo,Acordo | Acordo,2
08255133720238150001,Nenhuma Sentença,-,-
08291953420228150001,Outros,Outros | Outros,2
08090034620238150001,Nenhuma Sentença,-,-
08120116520228150001,Nenhuma Sentença,-,-
08090285920238150001,Nenhuma Sentença,-,-
08319896220218150001,Perdido,Perdido | Perdido,2
08089661920238150001,Extinto,Extinto | Extinto,2
08138075720238150001,Perdido,Perdido | Perdido,2
08078178520238150001,Nenhuma Sentença,-,-
08174399120238150001,Nenhuma Sentença,-,-
08175698120238150001,Perdido,Perdido | Perdido,2
08168734520238150001,Extinto,Extinto | Extinto,2
08173905020238150001,Extinto,Extinto | Extinto,2
08174606720238150001,Extinto,Extinto | Extinto,2
08076965720238150001,Perdido,Perdido | Perdido,2
08088545520208150001,Ganho,Ganho | Ganho | Acordo | Acordo,4
08286009820238150001,Ganho,Ganho | Ganho,2
08009533120238150001,Perdido,Perdido | Perdido,2
08287233320228150001,Outros,Outros | Outros | Outros | Outros,4
08052897820238150001,Extinto,Extinto | Extinto | Extinto,3
08224093720238150001,Extinto,Extinto | Extinto,2
08110448320238150001,Nenhuma Sentença,-,-
08072724920228150001,Acordo,Acordo | Acordo,2
08226718420238150001,Acordo,Acordo | Acordo,2
08220750320238150001,Nenhuma Sentença,-,-
08098617720238150001,Nenhuma Sentença,-,-
08045452020228150001,Nenhuma Sentença,-,-
